uid,name,pos,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970
TuckTr20,Travis Tucker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,3.0,,,,,,,,,,,,,,,
FusiCh00,Chuck Fusina,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,4.4,0.1,,,,,,,,,,
GaynDo20,Doug Gaynor,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,
FranNo20,Nolan Franz,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,
HollDe20,Derek Holloway,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,
RichEr00,Eric Richardson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,26.1,,,,,,,,,,,,,,,
RingBi00,Bill Ring,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,10.7,36.7,66.1,39.2,19.9,,,,,,,,,,,
WillJo27,John Williams,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.2,,,,,,,,,,,,,,,
AlleGr21,Greg Allen,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2.2,,,,,,,,,,,,,,,
CarpRo01,Rob Carpenter,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,46.3,159.4,135.2,32.8,,106.0,76.1,88.3,95.3,,,,,,,
CartJo00,Joe Carter,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,7.3,61.8,,,,,,,,,,,,,,
MartRo20,Robbie Martin,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,21.1,-2.2,3.0,-0.7,3.0,,,,,,,,,,,
OlivHu00,Hubie Oliver,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1.2,56.5,123.0,,46.6,,,,,,,,,,,
SeitWa20,Warren Seitz,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,
GarnDw20,Dwight Garner,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,
JenkKe00,Ken Jenkins,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,2.9,76.9,-2.0,,,,,,,,,,,,,
BrocDi00,Dieter Brock,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.1,,,,,,,,,,,,,,,
RiggJo00,John Riggins,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5,208.7,279.1,81.3,157.3,,212.6,169.8,45.3,102.9,200.8,134.5,93.5,173.9,130.0,
DickLy00,Lynn Dickey,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,205.4,258.5,88.5,134.3,145.3,42.8,,47.2,59.5,0.1,18.9,36.4,,-6.0,
TheiJo00,Joe Theismann,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,236.0,271.0,126.3,201.4,184.0,205.0,135.4,74.8,67.1,5.2,17.0,,,,
CampEa00,Earl Campbell,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1,73.0,229.2,83.8,221.2,283.9,293.1,224.8,,,,,,,,
WashJo00,Joe Washington,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3,36.1,180.1,53.3,217.7,144.1,236.4,167.0,65.9,,,,,,,
WoodDa00,David Woodley,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,65.3,30.0,85.9,163.0,132.4,,,,,,,,,,
JohnBu00,Butch Johnson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,115.0,94.6,51.8,97.7,59.8,20.8,16.5,21.2,17.9,,,,,,
RoseJo00,Joe Rose,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.1,37.5,67.0,38.2,55.1,21.4,,,,,,,,,,
YounCh00,Charle Young,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1,55.7,81.9,28.9,88.5,59.0,30.9,29.9,12.0,52.0,108.5,118.9,157.3,,,
GajaHo00,Hokie Gajan,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,155.2,84.0,10.2,,,,,,,,,,,,
RamsEa00,Eason Ramson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4,,25.3,3.7,6.5,40.2,,42.1,,,,,,,,
WalkBy00,Byron Walker,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,36.1,42.8,32.6,,,,,,,,,,,,
AlexCh00,Charles Alexander,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1,92.7,,47.2,87.4,117.4,49.2,,,,,,,,,
GrotJe00,Jeff Groth,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3,65.2,87.5,58.4,56.7,4.7,1.1,,,,,,,,,
RamsDe00,Derrick Ramsey,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,154.2,81.5,,115.4,14.2,40.6,,,,,,,,,
HardLa00,Larry Hardy,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,13.0,3.9,15.7,43.0,26.2,6.8,21.6,,,,,,,,
MontWi00,Wilbert Montgomery,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,166.0,22.7,138.3,270.8,200.5,291.1,212.5,35.6,,,,,,,
SoloFr01,Freddie Solomon,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,166.9,105.0,57.4,176.7,150.4,163.2,82.7,38.4,88.8,69.6,,,,,
WrigJa00,James Wright,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,23.3,16.8,22.1,10.8,,,3.6,,,,,,,,
WillBy00,Byron Williams,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3,71.1,49.6,,,,,,,,,,,,,
DennPr00,Preston Dennard,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7,97.7,93.0,62.8,132.5,115.6,124.3,5.0,,,,,,,,
BendJe00,Jesse Bendross,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,28.3,,,,,,,,,,,,,,
AnthTy00,Tyrone Anthony,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,32.8,,,,,,,,,,,,,,
PoweKa20,Karl Powe,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,,,,,,,,,,,,,,,
HollBo00,Bob Holly,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,,-0.5,,,,,,,,,,,,,
JoneJa01,James Jones,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,16.5,,,27.0,14.9,,,,,,,,,,
BellTh00,Theo Bell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,45.0,65.5,27.8,54.0,100.3,6.6,14.3,,7.3,,,,,,
KoflMa00,Matt Kofler,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,22.3,30.1,2.1,,,,,,,,,,,,
HarrM.00,M.L. Harris,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,109.7,22.6,33.0,35.6,18.7,,,,,,,,,,
CornFr22,Fred Cornwell,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,9.3,,,,,,,,,,,,,,
AdamWi00,Willis Adams,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,35.6,58.6,,2.9,21.2,0.5,,,,,,,,,
HassDo00,Don Hasselbeck,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,1.5,15.9,29.3,137.8,41.0,21.3,14.2,36.1,,,,,,,
MattAl00,Allama Matthews,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,1.2,5.2,,,,,,,,,,,,,
MoorBo00,Booker Moore,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,38.1,69.4,3.1,,,,,,,,,,,,
ToddRi00,Richard Todd,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,95.2,164.2,119.9,211.9,194.2,158.7,38.8,97.1,34.5,,,,,,
KingKe00,Kenny King,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,39.3,62.3,47.6,107.9,119.6,0.9,,,,,,,,,
HarrPe00,Perry Harrington,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,0.6,17.2,41.0,32.2,25.5,,,,,,,,,,
KaneRi00,Rick Kane,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,2.5,4.4,5.7,75.8,14.6,74.1,50.4,83.7,,,,,,,
McClMi00,Mike McCloskey,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,25.7,27.7,,,,,,,,,,,,,
SmitJi01,Jim Smith,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,,70.2,114.1,142.5,45.0,22.3,7.0,,,,,,,
HolsMi00,Mike Holston,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,45.7,27.5,20.1,68.2,,,,,,,,,,,
WhitSa00,Sammy White,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,55.4,80.4,94.8,150.0,151.7,116.1,156.6,148.5,172.1,,,,,,
ArmsAd00,Adger Armstrong,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,61.4,39.8,15.0,60.9,,,,,,,,,,,
BrooMi00,Mitchell Brookins,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,49.5,,,,,,,,,,,,,,
CainLy00,Lynn Cain,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,58.3,15.2,43.9,156.8,173.7,77.1,,,,,,,,,
DuncCl20,Clyde Duncan,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,
HuckHa00,Harlan Huckleby,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,24.0,51.9,1.9,118.7,9.7,,,,,,,,,,
CoopEa00,Earl Cooper,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,91.7,45.2,37.5,109.2,216.2,,,,,,,,,,
CunnBe00,Bennie Cunningham,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,14.4,75.7,50.2,95.9,44.2,93.2,51.1,56.7,13.4,,,,,,
GreeDa23,Danny Greene,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,
ScotLi00,Lindsay Scott,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,43.3,38.4,33.2,,,,,,,,,,,,
DoorDa00,Dan Doornink,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,85.5,77.7,44.4,94.9,101.6,168.2,47.2,,,,,,,,
FowlBo20,Bobby Fowler,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,
BarbMi01,Mike Barber,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,6.7,110.2,31.6,31.5,130.8,68.6,82.7,19.9,,,,,,,
JensDe00,Derrick Jensen,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,12.9,6.2,,110.7,20.2,30.9,,,,,,,,,
MeadMi00,Mike Meade,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,-1.0,55.1,5.2,,,,,,,,,,,,
MintCe00,Cedric Minter,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,40.5,,,,,,,,,,,,,,
BakeKe20,Keith Baker,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,
BarnMa01,Malcolm Barnwell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,118.6,76.0,52.0,27.5,,,,,,,,,,,
BrunSc00,Scott Brunner,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,91.0,106.4,33.1,27.2,,,,,,,,,,
JeffJo00,John Jefferson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,46.9,152.5,60.3,108.9,254.6,199.5,206.8,,,,,,,,
ManeJa20,James Maness,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,
GrayEa00,Earnest Gray,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,83.9,182.9,79.1,58.0,162.7,90.9,,,,,,,,,
MorsSt20,Steve Morse,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,
NorrUl00,Ulysses Norris,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,84.1,4.9,17.2,,12.3,,,,,,,,,
WalkRi00,Rick Walker,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,13.9,38.3,22.3,23.2,18.0,7.9,29.6,1.8,,,,,,,
AndeBr20,Brad Anderson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,15.2,,,,,,,,,,,,,,
CarrJa20,Jay Carroll,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,13.5,,,,,,,,,,,,,,
FaulCh20,Chris Faulkner,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.1,,,,,,,,,,,,,,
HarrDu00,Duriel Harris,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,80.6,39.5,51.4,129.6,85.8,120.8,105.9,107.1,53.2,,,,,,
HutcAn20,Anthony Hutchison,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,11.1,6.3,,,,,,,,,,,,,
LoveRa00,Randy Love,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,26.8,33.1,-1.0,1.1,-2.7,,,,,,,,,,
McCaRe00,Reese McCall,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3.0,1.1,1.6,53.9,70.2,95.1,26.5,,,,,,,,
SchlAr00,Art Schlichter,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,42.6,,1.2,,,,,,,,,,,,
WonsOt00,Otis Wonsley,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,27.8,8.8,10.2,1.1,,,,,,,,,,,
JoneA.20,A.J. Jones,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,
DuckKe00,Kenny Duckett,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,3.6,47.2,37.6,,,,,,,,,,,,
HumpBo20,Bobby Humphery,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,37.6,,,,,,,,,,,,,,
MumfTo20,Tony Mumford,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,
RoacCa00,Carl Roaches,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,7.9,3.0,-1.0,6.0,-6.0,,,,,,,,,,
BrigLe00,Leon Bright,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,-2.0,2.5,3.4,71.8,,,,,,,,,,,
McDoPa00,Paul McDonald,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.4,10.3,39.4,26.5,-2.2,,,,,,,,,,
SimsBi00,Billy Sims,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.1,202.9,132.1,283.8,301.9,,,,,,,,,,
JohnPe00,Pete Johnson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,178.7,145.4,254.7,142.4,197.9,153.3,88.9,,,,,,,
JackAl00,Alfred Jackson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1,46.5,55.5,121.4,93.3,21.1,74.6,,,,,,,,
BrowTh00,Theotis Brown,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,,38.6,145.6,68.1,102.4,,,,,,,,,
YounTy00,Tyrone Young,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2,30.0,,,,,,,,,,,,,
PortTr00,Tracy Porter,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5,52.4,16.9,13.8,,,,,,,,,,,
WoodTo00,Tony Woodruff,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.4,21.0,,,,,,,,,,,,,
DonlDo00,Doug Donley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,58.0,1.3,4.7,,,,,,,,,,,
LuthEd00,Ed Luther,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6,61.6,-2.1,-0.1,-0.5,,,,,,,,,,
PisaJo00,Joe Pisarcik,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3,9.8,1.0,10.3,6.2,17.1,96.6,53.5,,,,,,,
JoneLa00,Lam Jones,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,117.9,50.6,60.2,78.2,,,,,,,,,,
NeheRe00,Renaldo Nehemiah,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,37.1,26.0,,,,,,,,,,,,
CrutDw00,Dwayne Crutchfield,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8,,12.8,,,,,,,,,,,,
FeacRi00,Ricky Feacher,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2,45.2,72.8,97.8,53.4,18.7,9.6,-2.0,1.8,,,,,,
JackBi00,Billy Jackson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,99.2,47.9,110.9,,,,,,,,,,,
DawkJu00,Julius Dawkins,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,23.8,,,,,,,,,,,,,
BranCl00,Cliff Branch,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6,121.1,97.5,90.0,149.9,149.3,99.4,106.5,207.3,170.6,216.2,56.5,4.1,,
DufeJo00,Joe Dufek,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4,,,,,,,,,,,,,,
CrouRa00,Ray Crouse,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7,,,,,,,,,,,,,,
JohnPa01,Paul Johns,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2,95.8,34.8,22.1,,,,,,,,,,,
NealSp00,Speedy Neal,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6,,,,,,,,,,,,,,
CefaJi00,Jimmy Cefalo,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,,49.1,95.6,31.4,46.3,32.5,,,,,,,,
YounDa00,Dave Young,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,,,13.4,,,,,,,,,,,
DixoZa00,Zachary Dixon,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,8.9,57.4,58.9,1.8,-0.1,,,,,,,,,
HoovMe00,Melvin Hoover,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,24.1,0.5,,,,,,,,,,,,
HodgFl00,Floyd Hodge,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,63.6,24.1,,,,,,,,,,,,
MannAr00,Archie Manning,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,21.4,46.7,55.7,211.2,173.4,190.8,117.4,,72.9,71.6,114.0,179.3,86.6,
MoorJe01,Jeff Moore,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,40.4,131.1,4.8,51.8,43.6,,,,,,,,,
DaviBr22,Bruce Davis,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,
CollDw00,Dwight Collins,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,,,,,,
HarpBr00,Bruce Harper,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,117.7,42.2,134.2,117.0,67.7,83.4,50.2,,,,,,,
McGrMa00,Mark McGrath,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,1.1,,6.7,,,,,,,,,,,
DunsPa00,Pat Dunsmore,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,14.2,,,,,,,,,,,,,
HarrFr00,Franco Harris,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,177.5,111.8,190.2,142.5,226.7,177.6,183.9,215.4,217.0,159.1,91.7,193.0,,
HarrWi01,Willard Harrell,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,4.3,20.0,32.7,41.7,9.8,17.4,53.2,90.7,100.4,,,,,
SeayVi00,Virgil Seay,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,12.5,18.4,78.2,,,,,,,,,,,
BussDe00,Dexter Bussey,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,38.8,33.4,59.8,143.9,83.2,162.4,78.9,133.6,111.1,5.6,,,,
CaspDa00,Dave Casper,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,35.1,111.2,121.7,129.4,122.6,175.7,117.4,156.1,15.6,22.6,,,,
MullEr20,Eric Mullins,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,,,,,,,,
ThomJe01,Jewerl Thomas,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,20.3,16.9,17.0,59.2,,,,,,,,,,
MillJu00,Junior Miller,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,19.7,37.1,73.8,133.2,,,,,,,,,,
PittDa00,Danny Pittman,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,28.0,2.6,-0.7,41.6,,,,,,,,,,
ThomJa00,Jack Thompson,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,138.9,,10.7,82.4,51.8,,,,,,,,,
CurtIs00,Isaac Curtis,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,89.1,50.0,90.4,100.5,122.4,113.3,55.8,135.0,155.5,143.5,159.7,,,
LandGr00,Greg Landry,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,,,10.9,21.6,150.8,20.0,72.3,164.0,25.3,42.4,65.0,224.0,193.5,106.9
LiscRu00,Rusty Lisch,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,2.5,,,-3.3,,,,,,,,,,
SawyJo00,John Sawyer,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,4.7,13.2,37.7,58.0,,13.6,14.5,35.8,22.9,,,,,
SensJo00,Joe Senser,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,46.6,185.1,107.6,,,,,,,,,,
BeckEd00,Ed Beckman,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,18.5,,,,3.1,,0.8,,,,,,,
CampRi00,Rich Campbell,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,-1.3,,,,,,,,,,,
StabKe00,Ken Stabler,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,74.1,53.3,92.2,114.9,194.2,112.8,123.7,184.3,103.3,181.6,121.0,31.7,20.6,-1.3
CastCh20,Chris Castor,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,,,,,,,,,,,,,
CorlAn20,Anthony Corley,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,
EgloRo00,Ron Egloff,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,42.5,14.6,35.6,11.5,9.5,11.3,3.7,,,,,,,
MorrWa00,Wayne Morris,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,48.2,52.7,97.7,106.1,131.9,120.4,149.3,60.7,,,,,,
RobiBo00,Bo Robinson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,15.9,31.8,2.4,0.2,58.0,,,,,,,,,
VealEl00,Elton Veals,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,
DierSc00,Scott Dierking,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,73.3,37.0,78.6,119.0,110.8,114.8,41.4,,,,,,,
